y.year,m.month,z.zip,sum(c.amount)
2015,4,95130,119
2015,4,75948,600
2015,4,95444,25
2015,4,27249,400
2015,4,30515,301
2015,4,62311,500
2015,4,94107,31183
2015,4,21274,500
2015,4,18071,3000
2015,4,58229,150
2015,4,90025,31800
2015,4,81125,100
2015,4,54622,250
2015,4,48333,100
2015,4,47274,357
2015,4,76702,1250
2015,4,32085,100
2015,4,12185,275
2015,4,75643,75
2015,4,34606,50
2015,4,65747,100
2015,4,78230,13150
2015,4,80437,500
2015,4,45348,200
2015,4,44011,1285
2015,4,37659,1050
2015,4,98569,150
2015,4,31029,110
2015,4,94801,100
2015,4,94146,100
2015,4,93428,250
2015,4,93401,1100
2015,4,10044,250
2015,4,87112,875
2015,4,60609,3700
2015,4,85739,1200
2015,4,93060,550
2015,4,92405,50
2015,4,51054,250
2015,4,10017,29360
2015,4,79109,450
2015,4,85712,35
2015,4,79423,3185
2015,4,73134,3700
2015,4,34465,50
2015,4,11228,1250
2015,4,46227,25
2015,4,66441,100
2015,4,11542,1000
2015,4,33308,2650
2015,4,26301,150
2015,4,29360,175
2015,4,32563,1200
2015,4,32222,100
2015,4,60618,4900
2015,4,89014,5650
2015,4,57729,2725
2015,4,79118,100
2015,4,82043,45
2015,4,44092,150
2015,4,37085,200
2015,4,11237,250
2015,4,78750,1825
2015,4,45895,500
2015,4,74354,100
2015,4,11210,5500
2015,4,91302,15725
2015,4,80302,5326
2015,4,33317,250
2015,4,32258,350
2015,4,32321,1000
2015,4,64772,2700
2015,4,54024,150
2015,4,92423,2700
2015,4,92082,450
2015,4,87004,250
2015,4,45653,200
2015,4,33326,1353
2015,4,23430,100
2015,4,32303,6836
2015,4,60044,100
2015,4,94702,100
2015,4,21214,500
2015,4,93706,200
2015,4,88072,250
2015,4,10977,1000
2015,4,19473,197
2015,4,32025,350
2015,4,60053,20
2015,4,34205,25
2015,4,65660,25
2015,4,60026,100
2015,4,18020,35
2015,4,26175,35
2015,4,20541,500
2015,4,10986,1000
2015,4,19141,250
2015,4,4015,241
2015,4,79710,2200
2015,4,67410,200
2015,4,99206,100
2015,4,44307,300
2015,4,72703,535
2015,4,38018,250
2015,4,95124,500
2015,4,24722,150
2015,4,72021,263
2015,4,33873,2950
2015,4,68935,500
2015,4,30329,50
2015,4,32536,100
2015,4,94038,1000
2015,4,54957,1000
2015,4,54302,50
2015,4,45402,100
2015,4,80401,2001
2015,4,80060,500
2015,4,44720,5450
2015,4,73116,775
2015,4,79064,100
2015,4,78723,2700
2015,4,30338,4012
2015,4,17042,300
2015,4,35811,200
2015,4,93455,800
2015,4,96003,300
2015,4,32204,3200
2015,4,26570,100
2015,4,95662,350
2015,4,90028,500
2015,4,80132,675
2015,4,79414,200
2015,4,81621,2700
2015,4,11937,5300
2015,4,78732,300
2015,4,37040,250
2015,4,33613,3625
2015,4,32958,100
2015,4,32931,275
2015,4,92782,300
2015,4,89041,500
2015,4,21842,225
2015,4,11946,2700
2015,4,78741,3250
2015,4,11201,46700
2015,4,10546,250
2015,4,32653,1000
2015,4,32967,5650
2015,4,76525,2950
2015,4,2355,100
2015,4,60654,6650
2015,4,20855,250
2015,4,94002,11460
2015,4,20110,2725
2015,4,40324,100
2015,4,64431,1000
2015,4,67042,100
2015,4,60035,38020
2015,4,75852,1500
2015,4,27557,100
2015,4,18657,250
2015,4,95070,17325
2015,4,94011,5500
2015,4,20523,50
2015,4,10968,50
2015,4,49233,500
2015,4,19841,500
2015,4,48237,750
2015,4,20155,700
2015,4,38655,935
2015,4,12466,150
2015,4,40207,1250
2015,4,72658,50
2015,4,75206,10401
2015,4,33855,105
2015,4,7666,250
2015,4,30625,500
2015,4,33173,11741
2015,4,27539,600
2015,4,33487,2413
2015,4,32832,180
2015,4,20191,11125
2015,4,81101,226
2015,4,61201,280
2015,4,60546,100
2015,4,47905,2850
2015,4,76301,1050
2015,4,79701,3850
2015,4,73071,1245
2015,4,34582,500
2015,4,90010,500
2015,4,60555,345
2015,4,86403,100
2015,4,47977,7
2015,4,75287,3050
2015,4,33936,250
2015,4,46236,1050
2015,4,75601,5000
2015,4,34250,500
2015,4,77494,9375
2015,4,35802,225
2015,4,89705,500
2015,4,90019,4395
2015,4,28768,200
2015,4,61282,201
2015,4,60564,1666
2015,4,80123,350
2015,4,79782,100
2015,4,85730,100
2015,4,21797,300
2015,4,21142,1003
2015,4,53593,2775
2015,4,47304,635
2015,4,11901,420
2015,4,11560,3500
2015,4,77566,1650
2015,4,68011,500
2015,4,77880,75
2015,4,39211,380
2015,4,32922,150
2015,4,97035,5525
2015,4,28185,2705
2015,4,34788,300
2015,4,34133,110
2015,4,89005,200
2015,4,21151,1000
2015,4,24551,250
2015,4,81657,5200
2015,4,14521,100
2015,4,10035,250
2015,4,15642,451
2015,4,35201,500
2015,4,60331,274
2015,4,60645,350
2015,4,60304,500
2015,4,33801,50
2015,4,54015,10800
2015,4,24901,250
2015,4,61856,1125
2015,4,20164,1050
2015,4,30033,670
2015,4,10923,105
2015,4,20137,201
2015,4,77584,855
2015,4,48192,250
2015,4,3889,50
2015,4,76902,1750
2015,4,76561,40
2015,4,40503,75
2015,4,25314,675
2015,4,95061,500
2015,4,37076,200
2015,4,33155,6425
2015,4,90638,1200
2015,4,10591,1380
2015,4,83604,1000
2015,4,19805,50
2015,4,19150,300
2015,4,19464,250
2015,4,75915,50
2015,4,34223,750
2015,4,33478,3200
2015,4,1341,100
2015,4,30114,910
2015,4,26507,500
2015,4,98802,300
2015,4,57110,250
2015,4,12529,350
2015,4,49735,175
2015,4,34232,450
2015,4,77449,2350
2015,4,97008,500
2015,4,99556,100
2015,4,64153,100
2015,4,95949,750
2015,4,70101,50
2015,4,95608,670
2015,4,28409,2950
2015,4,63130,300
2015,4,74937,100
2015,4,75251,0
2015,4,77862,100
2015,4,68962,500
2015,4,14063,350
2015,4,68307,3700
2015,4,33559,2000
2015,4,32904,3920
2015,4,96362,500
2015,4,61614,700
2015,4,95617,100
2015,4,63139,1600
2015,4,92253,1475
2015,4,21788,375
2015,4,22102,53845
2015,4,85560,2700
2015,4,90853,250
2015,4,78212,33575
2015,4,81612,2700
2015,4,48820,300
2015,4,77530,4200
2015,4,38727,100
2015,4,70523,1676
2015,4,73448,50
2015,4,63552,110
2015,4,28804,1150
2015,4,95348,10
2015,4,91607,7670
2015,4,14512,103
2015,4,88314,1000
2015,4,23322,301
2015,4,14485,200
2015,4,11219,500
2015,4,17033,150
2015,4,45429,1000
2015,4,20433,100
2015,4,77539,225
2015,4,70595,5400
2015,4,76543,301
2015,4,44406,2700
2015,4,62906,126
2015,4,27503,5500
2015,4,34106,2000
2015,4,68513,2700
2015,4,97223,572
2015,4,30024,3060
2015,4,61820,300
2015,4,97537,200
2015,4,20783,250
2015,4,49242,100
2015,4,48838,250
2015,4,80634,2700
2015,4,19312,2950
2015,4,51108,1000
2015,4,77270,250
2015,4,47501,250
2015,4,70263,150
2015,4,78759,250
2015,4,44074,300
2015,4,78418,850
2015,4,37067,2875
2015,4,98291,60
2015,4,20882,150
2015,4,68836,100
2015,4,97232,250
2015,4,30096,425
2015,4,23089,125
2015,4,90602,100
2015,4,93150,3700
2015,4,48910,50
2015,4,22407,50
2015,4,22003,6150
2015,4,13166,200
2015,4,10950,250
2015,4,97304,1086
2015,4,30105,50
2015,4,70801,500
2015,4,29450,5450
2015,4,26498,1000
2015,4,71115,2800
2015,4,32312,12480
2015,4,64108,200
2015,4,92504,600
2015,4,63112,250
2015,4,64081,55
2015,4,56419,290
2015,4,76633,35
2015,4,78840,1325
2015,4,82240,100
2015,4,15041,216
2015,4,75233,5000
2015,4,70810,250
2015,4,29118,2800
2015,4,38332,155
2015,4,70783,250
2015,4,70128,500
2015,4,28777,20
2015,4,98524,400
2015,4,21770,180
2015,4,72335,1000
2015,4,22802,100
2015,4,25350,2750
2015,4,47932,500
2015,4,30643,162
2015,4,15454,50
2015,4,85201,200
2015,4,21402,550
2015,4,21061,200
2015,4,90808,1650
2015,4,42109,2700
2015,4,77171,500
2015,4,77485,100
2015,4,98937,100
2015,4,73026,100
2015,4,28786,600
2015,4,28445,150
2015,4,94110,33866
2015,4,30311,5900
2015,4,21411,200
2015,4,90503,250
2015,4,14467,500
2015,4,17015,100
2015,4,22963,100
2015,4,78239,1000
2015,4,77835,500
2015,4,803,200
2015,4,78705,1152
2015,4,63202,50
2015,4,37354,20
2015,4,98201,405
2015,4,37013,1600
2015,4,72012,1350
2015,4,94119,250
2015,4,19608,500
2015,4,10708,9525
2015,4,77252,2000
2015,4,48138,1750
2015,4,16001,225
2015,4,85748,25
2015,4,70245,1400
2015,4,76848,100
2015,4,85407,8850
2015,4,73107,450
2015,4,10026,1210
2015,4,98614,2000
2015,4,37363,400
2015,4,98273,100
2015,4,97214,910
2015,4,32940,800
2015,4,59102,5750
2015,4,93446,1250
2015,4,93105,850
2015,4,92109,2236
2015,4,44065,75
2015,4,72120,362
2015,4,78382,701
2015,4,36376,155
2015,4,30087,2478
2015,4,65804,5675
2015,4,29405,100
2015,4,32608,400
2015,4,99152,100
2015,4,93518,100
2015,4,64063,50
2015,4,92118,14850
2015,4,86484,2700
2015,4,22030,6650
2015,4,84770,500
2015,4,92091,450
2015,4,37130,125
2015,4,70792,2950
2015,4,78113,200
2015,4,33496,2213
2015,4,71106,3250
2015,4,10573,2700
2015,4,32680,200
2015,4,29414,425
2015,4,22066,14445
2015,4,57783,1667
2015,4,92845,150
2015,4,92127,275
2015,4,16091,550
2015,4,22039,6450
2015,4,91786,50
2015,4,21384,3290
2015,4,17302,500
2015,4,52301,100
2015,4,87363,350
2015,4,49412,100
2015,4,78463,250
2015,4,77808,100
2015,4,43123,100
2015,4,80015,551
2015,4,77126,500
2015,4,70119,500
2015,4,32034,5810
2015,4,64485,118
2015,4,70433,2700
2015,4,28741,450
2015,4,60062,1475
2015,4,21393,250
2015,4,30607,200
2015,4,62269,500
2015,4,94065,3050
2015,4,11022,5400
2015,4,87031,250
2015,4,45680,50
2015,4,77476,1000
2015,4,80087,250
2015,4,32043,918
2015,4,79342,525
2015,4,98901,100
2015,4,37650,150
2015,4,72712,25
2015,4,37309,500
2015,4,60071,100
2015,4,59416,150
2015,5,49106,100
2015,5,40206,125
2015,5,84105,25
2015,5,42754,25
2015,5,43068,100
2015,5,42413,325
2015,5,78130,1742
2015,5,76757,1000
2015,5,80023,926
2015,5,77071,400
2015,5,70782,2700
2015,5,28776,2700
2015,5,70441,500
2015,5,98837,1540
2015,5,28749,200
2015,5,98155,1500
2015,5,56149,75
2015,5,33701,11575
2015,5,21401,9227
2015,5,97814,100
2015,5,59011,200
2015,5,90807,905
2015,5,23608,550
2015,5,49456,1710
2015,5,30274,1800
2015,5,49770,525
2015,5,77511,2225
2015,5,58329,500
2015,5,92673,7150
2015,5,77484,375
2015,5,48433,350
2015,5,47715,250
2015,5,42081,100
2015,5,15237,973
2015,5,43947,1500
2015,5,43606,100
2015,5,30310,500
2015,5,33710,2825
2015,5,36258,100
2015,5,83845,250
2015,5,48442,100
2015,5,80238,4850
2015,5,13039,25
2015,5,15650,450
2015,5,35146,3250
2015,5,85711,1100
2015,5,21912,300
2015,5,78704,4465
2015,5,14905,520
2015,5,44333,25
2015,5,1609,600
2015,5,78022,100
2015,5,33405,3950
2015,5,36330,300
2015,5,68781,3245
2015,5,30041,626
2015,5,99725,46
2015,5,93436,325
2015,5,70647,37
2015,5,61092,100
2015,5,63640,1050
2015,5,83854,1145
2015,5,60617,50
2015,5,89147,2775
2015,5,85406,8600
2015,5,44055,100
2015,5,50003,100
2015,5,34473,250
2015,5,11236,200
2015,5,75142,0
2015,5,77035,386
2015,5,64735,100
2015,5,936,2700
2015,5,73949,25
2015,5,10150,294
2015,5,65049,270
2015,5,90242,168
2015,5,32257,6810
2015,5,61101,500
2015,5,92108,1500
2015,5,58078,100
2015,5,98056,6950
2015,5,89156,150
2015,5,91767,35
2015,5,98370,1050
2015,5,13120,616
2015,5,41175,100
2015,5,24541,168
2015,5,50389,81
2015,5,18252,116
2015,5,78758,35
2015,5,77385,200
2015,5,14304,345
2015,5,77044,200
2015,5,16511,500
2015,5,44907,350
2015,5,70755,35
2015,5,29063,1850
2015,5,32266,1150
2015,5,99124,240
2015,5,34670,120
2015,5,92117,1557
2015,5,29036,1560
2015,5,98065,6450
2015,5,34984,275
2015,5,30525,200
2015,5,17606,410
2015,5,49402,50
2015,5,93301,120
2015,5,17202,425
2015,5,10913,250
2015,5,84060,3950
2015,5,36420,1000
2015,5,76712,1050
2015,5,70423,2700
2015,5,29072,1705
2015,5,35020,270
2015,5,28390,175
2015,5,21383,5950
2015,5,21697,250
2015,5,94710,50
2015,5,98110,3511
2015,5,21356,50
2015,5,91103,2775
2015,5,15067,250
2015,5,87362,700
2015,5,21015,100
2015,5,55359,600
2015,5,7719,2000
2015,5,84069,10
2015,5,48729,140
2015,5,13326,1000
2015,5,76443,100
2015,5,98146,1319
2015,5,31324,200
2015,5,2210,2700
2015,5,30606,4750
2015,5,21769,210
2015,5,30265,3000
2015,5,93723,95
2015,5,97123,30
2015,5,30238,150
2015,5,55431,408
2015,5,99330,100
2015,5,49079,200
2015,5,23231,250
2015,5,90089,2700
2015,5,92637,1386
2015,5,16601,1000
2015,5,15228,3810
2015,5,73052,750
2015,5,50604,250
2015,5,11801,5950
2015,5,70163,1000
2015,5,76111,66
2015,5,50263,250
2015,5,78659,50
2015,5,80525,1150
2015,5,97132,50
2015,5,98684,471
2015,5,20037,25400
2015,5,92395,500
2015,5,59854,250
2015,5,53565,500
2015,5,79413,1350
2015,5,50613,1573
2015,5,79072,50
2015,5,85020,1925
2015,5,15273,200
2015,5,17821,100
2015,5,72065,50
2015,5,78013,500
2015,5,30032,500
2015,5,39183,250
2015,5,30346,1000
2015,5,30005,7125
2015,5,58401,500
2015,5,38501,300
2015,5,29601,3000
2015,5,60608,5400
2015,5,92404,375
2015,5,57719,450
2015,5,28605,30
2015,5,92377,60
2015,5,24523,525
2015,5,79081,100
2015,5,85029,100
2015,5,75474,100
2015,5,45885,100
2015,5,77995,300
2015,5,77340,625
2015,5,30355,3310
2015,5,45203,2700
2015,5,36303,710
2015,5,30014,280
2015,5,31907,220
2015,5,64421,250
2015,5,98424,150
2015,5,66224,5850
2015,5,95338,120
2015,5,54121,450
2015,5,59935,700
2015,5,91731,2700
2015,5,18243,300
2015,5,78749,9876
2015,5,52246,750
2015,5,84042,100
2015,5,20109,390
2015,5,11209,2455
2015,5,23509,25
2015,5,80615,100
2015,5,77412,200
2015,5,45212,292
2015,5,64771,250
2015,5,64089,200
2015,5,38241,200
2015,5,95033,2381
2015,5,70037,350
2015,5,98092,4870
2015,5,66610,100
2015,5,91740,75
2015,5,91803,250
2015,5,94010,23500
2015,5,32759,22
2015,5,16915,250
2015,5,90717,150
2015,5,83235,106
2015,5,10536,2700
2015,5,77080,425
2015,5,70791,300
2015,5,19095,210
2015,5,47150,350
2015,5,79601,250
2015,5,11747,3200
2015,5,94701,100
2015,5,98101,14770
2015,5,31620,3000
2015,5,56750,200
2015,5,23958,100
2015,5,97760,200
2015,5,29906,100
2015,5,94019,5637
2015,5,93023,1420
2015,5,17579,50
2015,5,12842,900
2015,5,77089,470
2015,5,86303,1250
2015,5,85648,100
2015,5,44297,150
2015,5,80014,350
2015,5,3260,20
2015,5,11756,50
2015,5,44270,25
2015,5,46818,200
2015,5,75214,27991
2015,5,46163,250
2015,5,78614,375
2015,5,11415,2800
2015,5,39470,25
2015,5,30633,65
2015,5,33181,10987
2015,5,94028,58135
2015,5,23285,200
2015,5,92691,400
2015,5,77502,1525
2015,5,54202,2000
2015,5,60150,200
2015,5,18862,300
2015,5,48047,700
2015,5,50595,5200
2015,5,53520,275
2015,5,76102,3275
2015,5,72675,1000
2015,5,30328,7275
2015,5,36276,25
2015,5,30642,800
2015,5,96782,2700
2015,5,23294,75
2015,5,95966,1075
2015,5,60563,500
2015,5,92359,150
2015,5,94566,6020
2015,5,85011,1200
2015,5,78722,75
2015,5,53188,25
2015,5,79036,201
2015,5,87532,575
2015,5,45840,875
2015,5,74954,50
2015,5,80247,36
2015,5,38555,130
2015,5,29655,100
2015,5,58051,275
2015,5,32203,1000
2015,5,70665,100
2015,5,35128,135
2015,5,67579,20
2015,5,41076,250
2015,5,25573,500
2015,5,66206,4850
2015,5,92054,125
2015,5,95320,100
2015,5,32176,1144
2015,5,92027,1225
2015,5,78731,8750
2015,5,23832,290
2015,5,44046,150
2015,5,17543,510
2015,5,79045,50
2015,5,52542,250
2015,5,51546,250
2015,5,80911,200
2015,5,39560,400
2015,5,10509,1185
2015,5,31216,100
2015,5,37882,5000
2015,5,5682,250
2015,5,40744,1000
2015,5,30534,250
2015,5,91381,1200
2015,5,85747,10
2015,5,53610,100
2015,5,94306,10693
2015,5,91040,265
2015,5,23841,100
2015,5,17552,350
2015,5,78058,350
2015,5,16870,50
2015,5,48128,2700
2015,5,77376,100
2015,5,79924,2825
2015,5,45239,35
2015,5,89138,50
2015,5,64080,500
2015,5,34491,100
2015,5,12043,400
2015,5,75501,500
2015,5,30543,500
2015,5,33064,10300
2015,5,61523,201
2015,5,90233,3300
2015,5,10590,1600
2015,5,54489,500
2015,5,19086,2700
2015,5,45248,100
2015,5,40511,180
2015,5,75169,50
2015,5,97410,280
2015,5,33477,5860
2015,5,32822,765
2015,5,23922,100
2015,5,61191,4154
2015,5,93642,5650
2015,5,29054,1000
2015,5,80032,575
2015,5,92646,1160
2015,5,80005,300
2015,5,88501,122
2015,5,43920,250
2015,5,11783,717
2015,5,33172,4900
2015,5,33486,6200
2015,5,33145,172
2015,5,32804,20925
2015,5,17301,2632
2015,5,87048,4700
2015,5,60545,250
2015,5,19508,125
2015,5,28722,800
2015,5,18512,250
2015,5,56777,500
2015,5,53511,100
2015,5,88573,197
2015,5,43615,550
2015,5,14744,300
2015,5,46540,150
2015,5,11792,2600
2015,5,48747,500
2015,5,81198,500
2015,5,68243,125
2015,5,74191,50
2015,5,32903,1275
2015,5,60554,702
2015,5,67220,100
2015,5,95616,2650
2015,5,99016,95
2015,5,92009,1650
2015,5,53924,220
2015,5,60527,2700
2015,5,18521,250
2015,5,88241,0
2015,5,21042,600
2015,5,55449,3300
2015,5,49097,250
2015,5,81611,17500
2015,5,46208,216
2015,5,74604,3300
2015,5,10805,5250
2015,5,80552,665
2015,5,39201,1000
2015,5,80866,1850
2015,5,13012,155
2015,5,60626,4530
2015,5,94970,200
2015,5,66547,75
2015,5,85388,510
2015,5,91202,862
2015,5,94602,3975
2015,5,27403,150
2015,5,21114,500
2015,5,90861,5400
2015,5,11559,53650
2015,5,23321,100
2015,5,81620,1250
2015,5,11218,390
2015,5,55117,100
2015,5,46217,50
2015,5,45876,100
2015,5,10473,2700
2015,5,80220,14445
2015,5,13021,4275
2015,5,34787,5950
2015,5,67301,1000
2015,5,34446,215
2015,5,27502,250
2015,5,34105,7095
2015,5,62501,113
2015,5,94952,4557
2015,5,33764,200
2015,5,88008,290
2015,5,94611,21515
2015,5,65560,35
2015,5,35971,500
2015,5,11568,8700
2015,5,96818,450
2015,5,20782,505
2015,5,95822,2800
2015,5,48837,185
2015,5,89129,145
2015,5,19382,800
2015,5,38941,2800
2015,5,76210,602
2015,5,75151,0
2015,5,40403,1250
2015,5,34114,300
2015,5,68521,200
2015,5,33773,10
2015,5,97231,100
2015,5,33432,56725
2015,5,17929,750
2015,5,29691,3300
2015,5,20136,85
2015,5,93283,100
2015,5,95831,1350
2015,5,19454,260
2015,5,80301,3875
2015,5,40502,3805
2015,5,11765,5400
2015,5,75160,425
2015,5,75223,250
2015,5,33872,135
2015,5,37209,200
2015,5,40475,20
2015,5,7620,10
2015,5,33127,2700
2015,5,33441,4100
2015,5,68503,295
2015,5,70396,1500
2015,5,29045,615
2015,5,28704,250
2015,5,45652,100
2015,5,19804,1195
2015,5,34652,1100
2015,5,60473,5
2015,5,19122,90
2015,5,63021,1415
2015,5,56732,185
2015,5,81521,50
2015,5,75232,2725
2015,5,11092,50
2015,5,75205,58086
2015,5,77098,9406
2015,5,70809,500
2015,5,35406,300
2015,5,61254,1100
2015,5,93705,385
2015,5,67202,600
2015,5,61568,75
2015,5,64116,50
2015,5,70064,100
2015,5,28713,25
2015,5,32113,500
2015,5,60509,500
2015,5,63775,120
2015,5,54220,75
2015,5,98119,13467
2015,5,28031,500
2015,5,27376,15
2015,5,21742,200
2015,5,53538,100
2015,5,73034,650
2015,5,46845,575
2015,5,80534,12
2015,5,46504,75
2015,5,90403,14123
2015,5,20001,39789
2015,5,11101,2000
2015,5,13649,200
2015,5,35756,350
2015,5,70818,276
2015,5,32526,186
2015,5,60922,150
2015,5,63129,200
2015,5,94925,2700
2015,5,60177,103
2015,5,63102,400
2015,5,20755,180
2015,5,90502,250
2015,5,27358,2950
2015,5,20010,7034
2015,5,80920,601
2015,5,48065,100
2015,5,42431,1620
2015,5,83127,250
2015,5,15928,400
2015,5,77493,1200
2015,5,48038,500
2015,5,32535,100
2015,5,28139,20
2015,5,76093,825
2015,5,34742,2500
2015,5,63138,1025
2015,5,75752,250
2015,5,36608,4200
2015,5,61801,1900
2015,5,53556,20
2015,5,30319,2995
2015,5,20764,600
2015,5,55108,-200
2015,5,62429,300
2015,5,21078,150
2015,5,22971,145
2015,5,55422,2414
2015,5,20019,500
2015,5,22630,100
2015,5,48451,250
2015,5,78713,61
2015,5,95661,170
2015,5,33755,2700
2015,5,97213,435
2015,5,33414,19405
2015,5,97527,160
2015,5,29673,25
2015,5,33073,1050
2015,5,20118,800
2015,5,20432,500
2015,5,46280,50
2015,5,22980,3275
2015,5,29646,50
2015,5,89183,100
2015,5,54435,396
2015,5,57701,1119
2015,5,48146,75
2015,5,76542,350
2015,5,85756,35
2015,5,7109,70
2015,5,76201,275
2015,5,13057,615
2015,5,15668,7895
2015,5,12402,2950
2015,5,47401,2275
2015,5,14609,221
2015,5,72908,35
2015,5,74801,150
2015,5,95015,2840
2015,5,43319,25
2015,5,68512,1000
2015,5,34482,3890
2015,5,77726,1500
2015,5,33109,1025
2015,5,97222,687
2015,5,29682,25
2015,5,35630,550
2015,5,64744,50
2015,5,93274,25
2015,5,29341,1700
2015,5,26452,1000
2015,5,70351,200
2015,5,57055,155
2015,5,23025,150
2015,5,89506,320
2015,5,22307,3250
2015,5,19104,570
2015,5,73662,300
2015,5,18763,25
2015,5,79610,2700
2015,5,15022,5800
2015,5,50021,110
2015,5,85083,225
2015,5,78076,250
2015,5,11729,60
2015,5,43050,510
2015,5,71105,400
2015,5,33154,19596
2015,5,61550,250
2015,5,29413,10
2015,5,32750,5734
2015,5,22406,100
2015,5,70360,125
2015,5,60805,2950
2015,5,92126,325
2015,5,28327,200
2015,5,98074,1165
2015,5,18431,5450
2015,5,21293,1000
2015,5,78148,100
2015,5,11083,100
2015,5,77807,250
2015,5,42404,500
2015,5,1053,250
2015,5,49007,2700
2015,5,39452,500
2015,5,77062,5508
2015,5,61559,200
2015,5,70118,22867
2015,5,34715,300
2015,5,70432,2700
2015,5,98828,200
2015,5,19526,10
2015,5,28740,150
2015,5,34688,1650
2015,5,63084,100
2015,5,21733,100
2015,5,98801,255
2015,5,21392,690
2015,5,94539,9200
2015,5,81201,112
2015,5,2554,500
2015,5,72301,1000
2015,5,78249,1070
2015,5,11768,2500
2015,5,42712,100
2015,5,20264,150
2015,5,46112,500
2015,5,77433,1782
2015,5,33130,2700
2015,5,47978,210
2015,5,32789,46800
2015,5,60189,1200
2015,5,28707,20
2015,5,24786,1000
2015,5,86351,350
2015,5,19152,101
2015,5,24445,150
2015,5,34314,250
2015,5,94506,10581
2015,5,53469,2500
2015,5,96713,45
2015,5,18066,250
2015,5,17411,2100
2015,5,11777,2950
2015,5,46184,61
2015,5,80528,50
2015,5,13329,1500
2015,5,73521,2900
2015,5,45439,200
2015,5,73835,200
2015,5,80501,751
2015,5,37777,610
2015,5,67205,246
2015,5,99001,100
2015,5,75701,585
2015,5,60512,260
2015,5,69071,5400
2015,5,24454,2250
2015,5,60171,500
2015,5,94515,201
2015,5,26661,192
2015,5,33327,15250
2015,5,87571,6350
2015,5,46220,499
2015,5,55434,500
2015,5,46534,100
2015,5,80223,1000
2015,5,87544,1365
2015,5,48741,100
2015,5,80537,1215
2015,5,54689,350
2015,5,20004,18147
2015,5,47404,100
2015,5,10108,100
2015,5,41052,2975
2015,5,76114,750
2015,5,94955,500
2015,5,73162,100
2015,5,49925,200
2015,5,75773,450
2015,5,76087,200
2015,5,62791,5700
2015,5,85373,470
2015,5,91321,1000
2015,5,62450,600
2015,5,17492,250
2015,5,90505,90
2015,5,55102,250
2015,5,46202,1650
2015,5,28913,100
2015,5,20013,4500
2015,5,45206,25
2015,5,55075,100
2015,5,80205,649
2015,5,13069,100
2015,5,12010,201
2015,5,76123,630
2015,5,21224,3
2015,5,34431,145
2015,5,75127,100
2015,5,33776,100
2015,5,66227,170
2015,5,33435,2400
2015,5,43304,79
2015,5,24535,75
2015,5,68434,100
2015,5,7901,3800
2015,5,94596,3675
2015,5,33408,10460
2015,5,58852,536
2015,5,33004,200
2015,5,68066,275
2015,5,26060,1500
2015,5,54456,250
2015,5,60404,549
2015,5,54770,50
2015,5,95466,150
2015,5,54115,800
2015,5,12764,200
2015,5,45215,6135
2015,5,13078,750
2015,5,19026,5900
2015,5,48140,120
2015,5,79936,911
2015,5,40792,250
2015,5,75791,1050
2015,5,33444,1550
2015,5,75109,100
2015,5,966,1000
2015,5,33417,275
2015,5,33076,22596
2015,5,93268,50
2015,5,95816,8816
2015,5,25414,4166
2015,5,28680,75
2015,5,95134,500
2015,5,57049,1000
2015,5,95448,4217
2015,5,75208,4740
2015,5,40460,150
2015,5,14612,100
2015,5,74804,25
2015,5,78070,200
2015,5,36853,70
